ra,dec,z_spec,quality
189.22096666666667,62.2524,0.9378,4
189.3496291666667,62.311836111111106,0.55659,4
189.13279999999997,62.21125,0.5281,4
189.12499166666666,62.20679722222223,0.41058,4
189.40386666666666,62.335908333333336,0.58557,4
189.01155416666666,62.15443888888889,0.47338,4
189.38228333333336,62.326033333333335,0.31885,4
189.1707,62.22815555555556,1.01555,3
189.35389583333335,62.31227777777777,1.22372,3
189.39901666666668,62.334783333333334,0.58571,4
189.2711125,62.27429166666666,1.12052,3
189.0346625,62.16444166666667,0.84029,4
189.26773333333335,62.27351111111111,0.47418,4
189.09008333333333,62.18955555555555,0.64006,4
189.13615416666667,62.21091944444445,0.45806,4
189.02915833333333,62.16028611111111,0.79834,4
189.0131625,62.15199444444444,0.90965,4
189.40243333333333,62.33488611111111,0.5857,4
189.05692083333332,62.17420833333333,0.48292,3
189.3563166666667,62.31386388888889,0.84087,4
189.0329375,62.15188055555556,0.63718,4
189.20127083333335,62.240652777777775,0.13892,4
189.3763166666667,62.321247222222226,0.83565,4
189.38954583333333,62.32801666666667,0.27115,4
189.17989166666666,62.229822222222225,1.24547,3
189.0738125,62.18045,1.10887,3
189.28497916666666,62.27748888888889,1.22174,3
189.0443125,62.16511944444444,0.87577,4
189.0301625,62.15998333333333,0.63853,3
189.34853333333334,62.308386111111105,0.43907,4
189.19381666666666,62.235416666666666,0.12913,4
189.16035416666665,62.22027777777778,0.635,4
189.01492916666666,62.146569444444445,0.34175,4
189.09529583333332,62.18839722222222,1.1014,3
189.39029166666668,62.32571388888889,1.14847,4
189.19311249999998,62.23458888888889,0.96047,3
189.041375,62.164766666666665,0.74744,3
189.31745,62.29183611111111,1.08225,4
189.220375,62.24554722222222,0.32077,4
189.18554583333335,62.229822222222225,1.31408,3
189.29986250000002,62.28313611111111,1.14198,4
189.02395833333333,62.154019444444444,0.47321,3
189.3916291666667,62.32699166666667,0.27332,4
189.1407625,62.20951666666667,1.14341,3
189.10002083333333,62.189297222222216,0.84041,3
189.38732083333335,62.32316111111111,0.93647,4
189.21410416666666,62.23910277777778,0.43784,4
189.17370833333334,62.223425,0.48506,4
189.23802916666665,62.25311111111111,0.84869,4
189.34139166666665,62.301713888888884,0.11656,4
189.08077916666667,62.17883333333333,1.10921,3
189.12660833333334,62.20239166666667,0.45689,4
189.08879166666665,62.18350833333333,0.6334,4
189.1804875,62.22571111111111,0.90424,3
189.08606666666665,62.180699999999995,1.02733,3
189.121225,62.19808611111111,0.52931,4
189.20980416666666,62.238505555555555,0.81805,4
189.38326666666666,62.319947222222225,0.39284,4
189.26137916666667,62.26208333333334,0.51236,4
189.1714,62.220683333333334,1.01618,4
189.092725,62.185091666666665,0.27554,4
189.15563333333333,62.214555555555556,0.48431,3
189.4193625,62.33545,0.74131,4
189.24125416666664,62.25196388888889,0.11645,4
189.14564166666668,62.206722222222226,0.56249,4
189.06336666666667,62.169130555555554,1.02718,4
189.100225,62.18601666666666,0.76543,4
189.39575,62.323525000000004,0.63417,4
189.36986249999998,62.31085833333333,0.51897,3
189.20624166666667,62.23517777777778,0.75169,4
189.2983,62.27789444444444,1.24698,4
189.28220000000002,62.271074999999996,0.94026,4
189.1535333333333,62.20921111111112,0.4372,4
189.23343333333332,62.24852222222222,0.32147,4
189.02633333333335,62.14960833333333,1.0167,3
189.36066250000002,62.30726111111111,0.43814,4
189.1025083333333,62.186452777777774,0.74817,4
189.156725,62.211330555555556,0.45873,4
189.30955833333334,62.28232777777777,0.44718,4
189.16249166666665,62.21251111111111,0.48554,3
189.19112083333334,62.223822222222225,0.32077,4
189.27097916666668,62.262991666666665,0.53278,4
189.1965875,62.228258333333336,1.31479,3
189.20596666666665,62.22965833333333,0.08927,3
189.0666125,62.16896666666666,0.33705,4
189.060275,62.16500555555555,0.93513,4
189.14359166666668,62.20365,0.45733,4
189.15134583333332,62.207858333333334,0.48415,4
189.0646625,62.16558055555556,0.88844,4
189.39718333333334,62.32159166666667,0.83518,4
189.2408458333333,62.24858888888889,0.84935,4
189.28278333333336,62.26723333333333,0.51338,3
189.04734583333334,62.15611111111111,0.61431,4
189.43018333333333,62.334180555555555,0.74132,4
189.08170833333335,62.17185,1.21715,4
189.06299166666665,62.164402777777774,0.45363,4
189.326075,62.28596944444444,1.48783,3
189.2587875,62.254805555555556,0.7445,4
189.3827375,62.311452777777774,1.08528,4
189.223425,62.238194444444446,0.51654,4
189.13344999999998,62.19446111111111,1.5267,3
189.21660833333334,62.23354722222222,0.5579,4
189.22024166666665,62.23464444444445,1.01419,3
189.3793875,62.30831666666666,1.19942,4
189.1405125,62.199016666666665,0.45859,4
189.2667125,62.25641944444445,0.37593,4
189.25808333333333,62.25286944444444,0.93778,4
189.17668749999999,62.21450555555556,1.24023,4
189.23998333333333,62.24385277777778,0.26607,4
189.19010416666666,62.21910833333334,0.47402,3
189.249675,62.247191666666666,0.76101,4
189.19479166666667,62.220058333333334,0.48489,4
189.2446875,62.24403888888889,0.51117,4
189.16239583333333,62.205488888888894,0.60818,4
189.31429583333335,62.275702777777774,0.85182,4
189.15336666666667,62.203630555555556,0.84767,4
189.046825,62.15087777777778,1.13899,4
189.31935000000001,62.27895,0.55719,4
189.21579583333335,62.23158055555556,0.55607,4
189.18587916666664,62.217913888888894,0.48427,4
189.06615833333333,62.15987777777778,0.84208,4
189.3839125,62.30768055555555,0.2462,4
189.4388125,62.332663888888895,1.20005,4
189.03003333333334,62.14230277777778,1.01385,4
189.08285833333335,62.165663888888886,0.84332,3
189.13109166666666,62.18719166666666,1.0124,3
189.21974166666666,62.231855555555555,1.35907,4
189.28660416666668,62.26089722222222,0.69101,3
189.20322499999997,62.221783333333335,0.75174,4
189.24522083333332,62.24301111111111,0.67664,4
189.4190125,62.32132777777778,1.15227,4
189.13804583333334,62.19268888888889,0.07883,4
189.18414166666668,62.21327222222222,0.55627,4
189.22540416666666,62.23172777777778,0.8501,3
189.15307916666669,62.198899999999995,0.55611,3
189.43597083333336,62.32921944444445,0.79988,4
189.03987916666665,62.145783333333334,0.91442,4
189.18417499999998,62.211175000000004,0.87376,3
189.27625,62.255,0.83977,4
189.05611249999998,62.153,0.40967,4
189.15354166666665,62.19302222222222,0.07862,4
189.27742916666668,62.253655555555554,0.83937,4
189.03685833333333,62.140997222222225,1.01378,3
189.3909125,62.30707222222222,0.56372,4
189.3638875,62.29304166666667,1.01082,3
189.09160416666668,62.16663055555556,0.75041,4
189.1667875,62.20203055555556,1.01662,3
189.20575833333334,62.21976388888889,0.47582,4
189.39109583333334,62.307338888888886,0.56419,4
189.13458333333332,62.18598333333333,0.45659,4
189.35177500000003,62.28617222222222,0.56529,4
189.23144166666668,62.23148055555556,1.14501,3
189.0952125,62.16869166666667,0.74756,3
189.29909166666667,62.254038888888886,0.29881,4
189.35993333333334,62.29046666666667,0.27136,4
189.0777791666667,62.15926944444444,0.74729,4
189.3981625,62.30673888888889,0.44775,3
189.2071875,62.220261111111114,0.47452,4
189.0939,62.166894444444445,0.74918,3
189.17010833333333,62.200813888888895,1.00908,4
189.2910625,62.256619444444446,0.20128,4
189.056275,62.14718055555556,0.7607,4
189.30985416666667,62.266422222222225,0.56601,4
189.35767916666668,62.28734722222222,0.9144,3
189.2547416666667,62.240544444444446,0.89877,4
189.18185416666665,62.20508055555556,0.75057,3
189.21279166666667,62.22238055555556,0.20082,4
189.34356666666667,62.28091111111111,0.84121,4
189.195,62.21028333333334,0.32121,4
189.04093749999998,62.140541666666664,0.23848,3
189.41454583333334,62.31316111111111,0.33639,4
189.28487500000003,62.25403333333333,0.8392,4
189.24655833333333,62.23535555555556,0.08871,4
189.30851666666666,62.263666666666666,0.83987,4
189.4185,62.314838888888886,0.95492,3
189.042725,62.14176944444444,0.63621,4
189.111275,62.17213888888889,0.25404,4
189.11867916666665,62.176941666666664,0.76076,4
189.31591666666668,62.266505555555554,0.3293,4
189.3028541666667,62.261827777777775,0.53341,4
189.17887083333332,62.204527777777784,0.45375,4
189.26635833333333,62.24476111111111,0.4748,4
189.2622125,62.24104166666667,0.89841,4
189.33349583333333,62.27558055555556,0.43791,4
189.0363,62.13612777777778,0.68086,4
189.08020416666665,62.15640277777778,1.01478,4
189.07556666666667,62.152208333333334,0.2128,4
189.20686666666666,62.215975,0.47483,4
189.24960000000002,62.23487222222222,0.51461,4
189.32315833333334,62.268924999999996,0.70971,4
189.36098750000002,62.28709444444444,0.56442,3
189.3592416666667,62.28525833333333,0.77788,4
189.335775,62.27491111111111,0.84022,4
189.09474583333332,62.16280555555556,0.74773,4
189.28803333333335,62.25219722222222,1.22431,3
189.19606666666667,62.21022222222223,0.32089,4
189.36458333333334,62.287238888888886,0.77829,4
189.24749166666666,62.23464444444445,0.08874,4
189.32795833333333,62.26971388888889,0.53332,4
189.23380833333334,62.22486388888889,1.24442,4
189.2117708333333,62.215494444444445,0.32177,4
189.40402500000002,62.30399166666666,0.4457,4
189.19705416666665,62.20849722222223,0.42331,4
189.14697499999997,62.186077777777776,0.41013,4
189.2522,62.234947222222225,0.42263,4
189.15271249999998,62.18653333333333,0.8451,4
189.38737500000002,62.29524166666666,0.7718,4
189.11462083333333,62.171588888888884,0.25316,4
189.1096,62.166063888888885,0.90257,4
189.3991041666667,62.30287222222222,0.299,4
189.2622125,62.23985833333334,0.51115,4
189.16163333333333,62.18987222222222,1.00505,3
189.06239583333334,62.144825,0.1534,4
189.28480416666667,62.24829444444445,0.56259,3
189.11241666666666,62.16675,0.31597,4
189.40132083333336,62.300713888888886,0.41265,4
189.26934166666666,62.241422222222226,0.56046,4
189.11357916666668,62.167202777777774,0.84142,4
189.3103125,62.258269444444444,0.85689,4
189.20952083333333,62.21268611111111,0.6806,4
189.32810416666666,62.26792222222222,0.55766,4
189.1809,62.19765833333333,1.23894,3
189.40285833333334,62.30060833333333,0.18743,4
189.3737125,62.286830555555554,0.64073,4
189.10929583333333,62.163777777777774,0.08958,4
189.2298125,62.21978888888889,0.32089,3
189.42129166666666,62.31079722222222,0.57117,4
189.35116250000002,62.27554722222222,0.8517,4
189.17997916666664,62.196675,1.00744,3
189.15879583333333,62.18788055555555,1.0174,4
189.28962916666669,62.246966666666665,0.41988,4
189.23111666666665,62.21977777777778,0.95443,4
189.26144166666668,62.23379444444445,1.24624,4
189.08154583333334,62.14991111111111,0.92651,4
189.2744416666667,62.23979166666667,0.97128,3
189.11556666666667,62.16433611111111,1.21456,4
189.20929166666667,62.21101388888889,0.47415,4
189.17338333333333,62.19214722222222,0.08923,4
189.12627083333334,62.17058888888889,0.48176,4
189.20819583333332,62.20717777777778,1.20372,3
189.326675,62.26490277777778,0.4759,4
189.20105833333332,62.20382777777778,0.96092,3
189.0863083333333,62.151849999999996,1.01231,3
189.37972083333335,62.287413888888885,1.01268,4
189.30709166666668,62.2531,0.52382,4
189.22460416666667,62.21497777777778,0.64189,4
189.29136666666668,62.24381944444445,0.93605,4
189.07897083333333,62.14572222222222,0.9427,3
189.25853750000002,62.23030833333333,0.51168,4
189.095575,62.152625,0.84282,4
189.2611541666667,62.229758333333336,0.51241,3
189.11911666666666,62.164294444444444,1.01428,3
189.3146416666667,62.25437222222222,0.56354,4
189.4151125,62.29731944444444,0.21331,4
189.4603625,62.32238055555556,0.9704,4
189.41913333333332,62.302825,1.03061,4
189.16993749999997,62.18583611111111,0.76542,4
189.30510416666667,62.25040833333333,0.67752,4
189.24054583333333,62.220844444444445,0.95438,3
189.08890833333334,62.14870833333333,1.07961,3
189.1938375,62.197577777777774,0.50393,3
189.28385416666666,62.23963611111111,0.56392,4
189.34265833333333,62.265569444444445,1.14109,4
189.38722916666669,62.287025,0.63412,4
189.26596250000003,62.23141388888889,0.74502,4
189.06372083333332,62.13556944444444,0.50858,4
189.2227375,62.20947777777778,0.5593,4
189.184925,62.19255555555555,1.01279,4
189.0616625,62.133544444444446,0.74806,4
189.29504583333335,62.242136111111115,0.67675,4
189.08432916666666,62.145716666666665,1.01642,3
189.23596666666666,62.21455277777778,1.23407,4
189.32990416666667,62.25835,0.84173,4
189.10399166666664,62.15348888888889,0.59449,4
189.30587916666667,62.247350000000004,0.9354,4
189.07390416666664,62.13860833333333,0.51241,4
189.195425,62.19575555555555,1.0599,4
189.33805416666667,62.26229444444444,0.77817,4
189.3325625,62.25886388888889,0.84212,4
189.09165833333333,62.14751388888889,1.01564,3
189.21552083333333,62.20559166666667,0.30003,4
189.27420833333335,62.23130277777778,0.56445,4
189.32182916666667,62.25331944444444,0.33588,4
189.23157083333334,62.2126,0.79101,4
189.21952083333332,62.205444444444446,0.40098,4
189.4001,62.29051944444444,0.7092,4
189.25440833333334,62.222100000000005,0.66503,3
189.205675,62.19860833333333,0.96225,4
189.1543,62.175355555555555,1.01596,3
189.19245416666664,62.19499166666667,1.01638,4
189.28983333333335,62.239872222222225,0.47525,4
189.38425416666666,62.28292222222222,0.97499,4
189.241975,62.21672777777778,0.3204,4
189.42716666666666,62.30325833333333,2.30897,3
189.3745875,62.27914722222222,0.86068,4
189.35575833333334,62.26884722222222,0.57054,4
189.2388375,62.21650833333334,0.47436,4
189.34325833333335,62.262055555555555,0.93761,3
189.2808875,62.23242777777778,0.78803,4
189.14015416666666,62.168302777777775,1.01557,4
189.17026249999998,62.18187777777778,0.8736,4
189.18957083333333,62.19105277777778,1.5291,3
189.06795416666668,62.132825000000004,1.00639,3
189.4151416666667,62.29494444444444,0.80018,4
189.42672083333332,62.30040277777778,0.27777,4
189.17260833333333,62.18091388888889,0.93671,4
189.07154583333335,62.13472222222222,0.50837,4
189.14685416666666,62.16927777777777,0.45378,4
189.2361125,62.21265833333334,0.51777,4
189.20524999999998,62.196799999999996,0.95956,3
189.33496250000002,62.25579722222222,0.93718,3
189.20263333333332,62.19475277777777,1.01327,3
189.18312916666667,62.185275,0.84532,4
189.33584583333334,62.255491666666664,0.6978,4
189.33494166666668,62.25656388888889,0.93688,4
189.44099583333335,62.30457777777777,1.36435,4
189.12002083333334,62.156475,0.51827,4
189.4669125,62.31395833333333,0.57055,4
189.41521250000002,62.294238888888884,0.44498,4
189.12779166666664,62.15810277777778,1.01565,3
189.18860416666666,62.18575,0.51239,4
189.3522,62.263061111111114,0.69101,4
189.13403333333335,62.16031666666667,1.26088,3
189.4238916666667,62.29461388888889,0.8363,4
189.1664625,62.17484444444444,0.93458,4
189.30951666666667,62.241397222222226,0.79875,4
189.13220833333332,62.158877777777775,0.28589,3
189.2847375,62.22851666666667,0.85614,4
189.19858333333332,62.18895277777777,1.22353,4
189.35037083333333,62.259880555555554,0.8507,4
189.30758333333335,62.24015277777778,0.47533,3
189.10162916666664,62.14348611111111,0.95371,3
189.2384375,62.20713333333334,0.56224,4
189.35904166666668,62.26414166666667,0.26624,4
189.18505833333333,62.18136388888889,0.93703,4
189.27585833333336,62.22578888888889,0.75236,4
189.1065708333333,62.14516666666667,1.26305,3
189.236075,62.205530555555555,0.95422,3
189.31819166666668,62.242422222222224,0.63471,4
189.235175,62.202536111111115,0.32096,4
189.35488750000002,62.25063611111111,0.45766,4
189.1185375,62.148719444444446,0.72033,4
189.2443625,62.20601388888889,0.68177,4
189.32409583333333,62.24424166666667,0.41031,4
189.27423333333334,62.22145833333334,0.75293,4
189.36975833333335,62.26459444444444,0.45098,4
189.30270000000002,62.23258888888889,0.85018,4
189.30502083333334,62.23464444444445,0.43995,4
189.13314166666666,62.15376388888889,0.95375,4
189.17919166666667,62.17511388888889,0.55013,4
189.372025,62.26405,0.8491,3
189.25233749999998,62.20962222222222,0.56315,4
189.37497083333335,62.266555555555556,0.21706,4
189.24294166666664,62.20391388888889,1.01897,4
189.294125,62.228233333333336,0.74545,4
189.439875,62.29666666666667,0.57393,4
189.19412916666664,62.18032222222222,0.93987,4
189.20050416666666,62.18396111111111,0.64943,4
189.1849125,62.176969444444445,0.88887,4
189.25927083333335,62.211955555555555,0.1053,3
189.23953333333333,62.203027777777784,0.66448,4
189.30545416666666,62.23233333333334,1.01528,4
189.31558333333334,62.237966666666665,0.76093,4
189.22242916666667,62.194325,1.26977,3
189.11117916666666,62.141675,0.5553,4
189.28477916666668,62.222430555555555,0.78755,4
189.15917916666666,62.16486111111111,0.51264,4
189.09194166666668,62.13038888888889,0.63587,4
189.10164166666667,62.131480555555555,0.76065,3
189.445225,62.29535277777778,1.15183,4
189.12833750000001,62.14780277777778,0.47378,3
189.33767916666667,62.246119444444446,0.50224,4
189.24575833333333,62.20243333333334,0.8517,4
189.37230416666665,62.260102777777774,0.84642,4
189.13750833333333,62.152766666666665,0.8457,4
189.342575,62.24693055555556,0.79687,4
189.20808749999998,62.182988888888886,0.68313,4
189.1266,62.14533055555555,0.84052,4
189.3903875,62.26847222222222,0.85234,3
189.19949999999997,62.179319444444445,1.2233,3
189.10476666666668,62.1341,0.92628,4
189.43095833333334,62.28626111111111,0.44391,4
189.22236666666666,62.188872222222216,0.41036,4
189.2932291666667,62.22213888888889,0.3207,4
189.12300833333333,62.14368888888889,0.5608,3
189.23179166666665,62.193216666666665,0.55855,4
189.28827916666668,62.218605555555555,0.52326,3
189.16107083333333,62.16032777777777,0.87319,3
189.22766666666666,62.19085833333333,0.25418,4
189.158725,62.15776666666667,0.51226,3
189.2278208333333,62.189586111111105,0.68026,4
189.4423291666667,62.291830555555556,0.48657,4
189.21342083333334,62.18351388888888,0.51742,4
189.0756625,62.11830555555556,0.39464,4
189.08725833333332,62.12583611111111,0.43424,4
189.34777916666667,62.246716666666664,0.25327,4
189.30455416666666,62.22604722222223,0.84072,4
189.14443749999998,62.15043611111111,0.401,4
189.3165375,62.23020277777778,0.44659,4
189.21143750000002,62.18297777777777,0.47452,4
189.31775416666667,62.230175,0.44653,4
189.17129166666666,62.16363333333333,0.40993,4
189.44523333333333,62.28894444444444,0.48618,3
189.1462958333333,62.151466666666664,0.20015,4
189.30651666666668,62.22448333333333,0.55734,3
189.30774583333334,62.22645,0.77837,4
189.23958333333334,62.19308333333333,1.01318,4
189.24822916666665,62.198274999999995,1.02046,4
189.24205416666666,62.19378888888888,0.6805,4
189.47131666666667,62.300102777777774,0.64049,4
189.19525833333333,62.17227222222222,0.16951,3
189.11024166666667,62.13167222222222,1.39536,3
189.08726249999998,62.12065555555556,1.14821,4
189.31276250000002,62.22615277777778,0.89896,4
189.32205416666667,62.23233888888889,0.33635,4
189.0871375,62.11986666666667,1.14967,4
189.36499583333335,62.24968333333334,0.84092,4
189.44312916666667,62.28827777777778,0.57046,4
189.09684583333333,62.124808333333334,0.48268,4
189.47710833333335,62.30191666666666,0.6807,4
189.4696625,62.29773333333333,0.29943,4
189.08657499999998,62.121344444444446,0.49336,4
189.37743333333333,62.254463888888885,0.84722,4
189.10829583333333,62.13083611111111,0.20011,3
189.47393333333335,62.29884444444444,0.76983,4
189.43830833333334,62.282063888888885,0.85202,4
189.4528125,62.289969444444445,0.43813,4
189.47605000000001,62.29873333333333,1.24719,3
189.29896666666667,62.21678611111111,0.4849,4
189.15174166666668,62.148516666666666,0.51282,4
189.07844583333332,62.115497222222224,0.20013,4
189.09730416666667,62.12281388888889,0.63815,4
189.25853750000002,62.18967222222222,0.13602,4
189.13845,62.14301944444444,0.93404,4
189.10387916666667,62.123805555555556,0.99714,4
189.35987500000002,62.243725,1.22387,3
189.27154166666668,62.20293055555556,0.38673,4
189.3533875,62.24062222222222,0.56735,4
189.29642083333334,62.215811111111115,0.48433,4
189.351475,62.23985833333334,0.52838,4
189.10275416666667,62.12423611111111,0.5087,4
189.4227125,62.27214722222222,0.5042,4
189.14292083333333,62.140705555555556,0.95633,4
189.21863333333334,62.17656944444444,0.32036,4
189.37304583333332,62.248275,0.84117,3
189.1347125,62.13742777777778,0.85034,4
189.21296666666666,62.17525555555555,0.40991,4
189.358425,62.24153333333334,1.0207,4
189.12220416666665,62.13086388888889,0.2476,3
189.28029166666667,62.203858333333336,0.65509,4
189.13802499999997,62.13885,0.84527,4
189.25615416666668,62.19320277777778,0.59461,4
189.487775,62.301402777777774,0.18913,4
189.20087916666665,62.1674,0.68064,4
189.47936666666666,62.29506111111111,1.00018,3
189.4210375,62.26788888888889,0.43916,4
189.15061666666665,62.14532777777778,0.56087,4
189.147325,62.14064166666667,1.11411,3
189.3267125,62.2246,0.47459,4
189.43122916666667,62.275444444444446,0.44391,4
189.36593750000003,62.243608333333334,0.93999,4
189.339475,62.22945277777778,1.02056,4
189.2840625,62.20418888888889,0.59398,4
189.15682916666665,62.14443333333333,0.76591,4
189.33814583333336,62.22874166666667,1.02039,4
189.33697083333334,62.22785833333334,1.01891,3
189.34312500000001,62.23056944444445,1.02098,4
189.31959583333335,62.21949722222222,0.89883,4
189.34412083333336,62.232394444444445,1.02195,4
189.1033875,62.12195833333333,0.11411,4
189.3612791666667,62.23856388888889,1.14308,3
189.3464,62.23153888888889,0.47392,4
189.22246666666666,62.17384166666666,0.97119,4
189.41472916666666,62.262994444444445,0.9917,4
189.4122,62.26139166666667,0.18952,4
189.4716375,62.28794444444444,1.36516,4
189.44743333333335,62.27677222222222,0.85045,4
189.48591666666667,62.295497222222224,0.37729,3
189.15555416666666,62.14194166666667,0.97134,4
189.17332083333332,62.15090277777777,0.27535,4
189.15348333333333,62.1415,0.76557,4
189.32735,62.22085,1.52079,4
189.1993125,62.161116666666665,0.47505,4
189.2744625,62.19821666666666,0.90316,4
189.41396666666668,62.26092222222222,0.99985,4
189.49063333333334,62.29604444444444,1.15316,4
189.41274166666668,62.26188611111111,0.18915,4
189.3318875,62.22708611111111,0.47837,4
189.28020833333335,62.19934166666666,0.59442,4
189.43045833333335,62.270558333333334,0.63342,4
189.28844166666667,62.20292222222223,0.47575,4
189.32747083333334,62.22000555555556,0.55795,4
189.35659583333336,62.23419166666667,0.64,4
189.1744833333333,62.1492,0.63462,4
189.46151666666668,62.28528333333333,0.70406,4
189.12225416666666,62.12509444444444,0.50867,4
189.25317916666668,62.18530833333333,0.80031,4
189.32927083333334,62.22089166666667,1.00339,4
189.35110833333334,62.23138055555556,0.94647,4
189.31311666666667,62.212894444444444,0.95483,4
189.11697083333334,62.12101388888889,1.34965,3
189.2183375,62.17220555555555,0.45734,4
189.497075,62.29808333333333,0.17858,3
189.28741666666667,62.20054722222223,0.85652,4
189.50039166666667,62.30223055555555,0.37465,4
189.2406,62.17798611111111,0.93601,4
189.45160833333335,62.27633333333333,0.11697,4
189.45460416666668,62.28021388888889,1.16821,4
189.36086250000002,62.23509722222222,0.47538,4
189.32962083333334,62.219075000000004,0.42253,4
189.1670333333333,62.144508333333334,0.0872,4
189.47952916666668,62.288263888888885,1.30628,4
189.21782916666666,62.16600833333333,0.75001,3
189.3190125,62.21256666666667,0.1057,4
189.14279583333334,62.13183611111111,0.97118,3
189.14212083333334,62.13017777777778,0.46455,4
189.44612916666668,62.27551388888889,0.43957,4
189.34827083333334,62.22558333333333,0.47923,4
189.21514166666665,62.165163888888884,0.13617,4
189.15216666666666,62.135038888888886,0.84582,4
189.23369583333334,62.17238611111111,0.93703,4
189.26185,62.186175,0.55936,4
189.26662083333332,62.18796388888889,1.01473,4
189.24086666666668,62.17511111111111,0.68045,4
189.48372083333334,62.290277777777774,0.68165,4
189.27337083333333,62.19139444444444,0.13625,4
189.36031666666668,62.232825000000005,0.47347,4
189.2389458333333,62.17390555555556,0.84586,4
189.1082625,62.11531388888889,0.63838,4
189.2082125,62.15988055555555,0.28599,4
189.50632083333332,62.29765833333333,0.97146,4
189.32517916666666,62.213369444444446,0.90925,4
189.20254999999997,62.158969444444445,0.5177,4
189.26057916666667,62.18487777777777,1.01396,4
189.2824875,62.19378333333333,0.55748,4
189.32710833333334,62.214241666666666,1.22409,4
189.34747083333335,62.22582777777778,0.47572,4
189.3316125,62.215611111111116,0.9089,4
189.4239,62.260216666666665,0.30559,4
189.38435416666667,62.242130555555555,0.47744,4
189.30427916666667,62.202555555555556,0.55639,4
189.44508333333334,62.26705277777778,0.47625,4
189.49780416666667,62.292516666666664,1.08435,4
189.13591666666665,62.122886111111114,0.91462,4
189.48487083333333,62.28550555555555,0.95965,4
189.13181666666668,62.12067777777778,0.59578,4
189.12702083333332,62.11835277777778,0.39873,4
189.49551666666667,62.29043055555555,0.6407,4
189.2647375,62.18384444444444,0.51784,4
189.49496666666667,62.29185833333333,0.77167,4
189.38484166666666,62.23844166666667,1.22425,4
189.29374166666668,62.195161111111105,0.85506,4
189.42259166666668,62.254358333333336,0.37713,4
189.18701666666666,62.14564166666666,0.97102,4
189.41138333333333,62.24872222222222,0.82085,4
189.21295416666666,62.16073611111111,0.20576,4
189.31435833333336,62.203300000000006,1.02147,4
189.2862,62.19118333333333,0.90716,4
189.1637875,62.13328333333333,0.56,4
189.28802916666666,62.191227777777776,1.34038,4
189.2411875,62.17021666666666,0.41012,4
189.21805416666666,62.15886111111111,0.22995,4
189.35929166666668,62.229708333333335,0.47417,4
189.442825,62.26205,0.18891,4
189.17680833333333,62.139405555555555,0.9361,4
189.47115833333334,62.275444444444446,0.91295,4
189.1059875,62.10463055555556,1.21766,4
189.253925,62.17453611111111,0.56194,4
189.18344583333334,62.14310833333333,0.51896,4
189.33004583333334,62.210030555555555,0.48354,4
189.45245833333334,62.26585,0.64061,4
189.14329583333333,62.12189444444444,0.80127,4
189.48252916666667,62.28236944444444,0.44169,4
189.41321250000001,62.24846388888889,0.82068,3
189.26483333333334,62.180052777777775,0.4253,4
189.37401666666668,62.230225000000004,0.29825,4
189.42056666666667,62.254758333333335,0.37685,3
189.28710833333335,62.188266666666664,0.63936,4
189.49529166666667,62.28531944444444,0.48367,4
189.25041666666667,62.17041111111111,0.93679,4
189.29027916666666,62.18863333333333,1.1746,3
189.3994375,62.24061388888889,1.14026,4
189.36005,62.22276388888889,0.29909,3
189.12312500000002,62.11293055555556,0.79839,4
189.15361249999998,62.12639166666667,1.00315,4
189.29398750000001,62.19459722222222,0.78797,4
189.18281666666667,62.13948888888889,0.95626,4
189.16462083333334,62.13198888888889,0.51744,4
189.27643750000001,62.18261111111111,0.90573,4
189.351425,62.21695555555556,1.48767,4
189.3505375,62.216855555555554,0.4833,4
189.40384583333335,62.242472222222226,0.6332,4
189.4003625,62.24013055555556,1.13881,3
189.47898750000002,62.27909722222222,0.30627,4
189.19484583333335,62.144666666666666,0.95686,4
189.33855,62.213055555555556,0.10556,4
189.42624166666667,62.255091666666665,0.0699,4
189.17619166666668,62.135075,1.13919,4
189.28188749999998,62.186636111111106,0.47139,4
189.4377,62.256277777777775,0.71081,4
189.14854583333334,62.12231111111111,0.56879,4
189.218875,62.155499999999996,0.95434,4
189.17921666666666,62.13554722222222,0.93736,3
189.12102916666666,62.108069444444446,0.96851,4
189.36395,62.22188333333334,0.51309,4
189.35437916666666,62.216661111111115,0.79957,4
189.30094583333334,62.19203888888889,1.21954,3
189.42114166666667,62.24755555555556,0.52838,4
189.29402500000003,62.18781111111111,0.83953,4
189.189825,62.14033333333333,0.4751,4
189.26795,62.17494722222222,0.29823,4
189.38463333333334,62.22911666666667,0.51011,4
189.46965,62.274455555555555,0.30593,4
189.17590833333333,62.13180833333333,0.49328,4
189.29835,62.19061666666666,0.41017,4
189.51300833333332,62.29088055555555,0.50779,4
189.145175,62.119502777777775,0.63442,4
189.297475,62.189455555555554,0.78426,4
189.45980833333334,62.26461666666667,0.45349,4
189.38897083333333,62.231036111111116,0.51052,4
189.19450416666666,62.142580555555554,0.9712,4
189.2520166666667,62.16715555555555,0.79023,4
189.4005625,62.236155555555555,0.93056,4
189.21756249999999,62.15025555555555,0.97248,4
189.51827083333333,62.29026111111111,0.27796,4
189.13518333333334,62.111336111111115,1.15005,4
189.260375,62.16954166666667,0.50476,4
189.15770833333335,62.12316666666667,0.84082,3
189.24056666666667,62.16043611111111,0.79049,4
189.50983333333332,62.28700555555555,0.23247,3
