ra,dec,star_flag,near_star,use_phot,z_spec,z_peak,field
188.96047974,62.20042801,0,0,1,,1.6571,GOODS-N
188.96051025,62.19461823,0,0,1,,1.249,GOODS-N
188.96051025,62.21429062,2,0,0,,0.5923,GOODS-N
188.96061707,62.18700409,0,0,1,,0.6307,GOODS-N
188.96063232,62.22935486,0,0,1,,0.9064,GOODS-N
188.96072388,62.19425964,2,0,1,,4.3751,GOODS-N
188.96073914,62.23738098,0,0,1,,0.7473,GOODS-N
188.96089172,62.18427277,2,0,1,,2.5073,GOODS-N
188.9609375,62.18073654,2,0,1,,1.7419,GOODS-N
188.96096802,62.20213699,2,0,1,,0.1757,GOODS-N
188.96096802,62.23638916,2,0,1,,1.5069,GOODS-N
188.96104431,62.22063446,2,0,1,,3.2114,GOODS-N
188.96115112,62.18125916,2,0,0,,3.3145,GOODS-N
188.96115112,62.19995117,2,0,1,,1.7959,GOODS-N
188.96118164,62.21778107,2,0,1,,0.9083,GOODS-N
188.9611969,62.23714447,2,0,1,,0.9359,GOODS-N
188.96125793,62.19381332,2,0,1,,1.1127,GOODS-N
188.96134949,62.19981384,0,0,1,,1.0123,GOODS-N
188.96142578,62.18258667,0,0,1,,0.6798,GOODS-N
188.96148682,62.17711639,0,0,1,,0.5371,GOODS-N
188.96148682,62.18414307,0,0,1,,0.9194,GOODS-N
188.96150208,62.17115021,0,0,1,,1.8403,GOODS-N
188.96154785,62.17271423,0,0,1,,1.9883,GOODS-N
188.96154785,62.19942474,2,0,1,,2.088,GOODS-N
188.96154785,62.20100403,2,0,1,,1.4113,GOODS-N
188.9616394,62.20738602,2,0,1,,2.5755,GOODS-N
188.96174622,62.17588425,2,0,1,,0.5795,GOODS-N
188.96195984,62.189888,2,0,0,,0.2633,GOODS-N
188.96200562,62.22591019,0,0,1,,2.6336,GOODS-N
188.96203613,62.19957733,2,0,1,,5.6476,GOODS-N
188.96214294,62.2133522,2,0,0,,1.8511,GOODS-N
188.9622345,62.21516418,0,0,1,,1.1426,GOODS-N
188.96231079,62.17757034,0,0,1,,0.6075,GOODS-N
188.96237183,62.20447159,2,0,1,,1.4134,GOODS-N
188.96246338,62.17605972,2,0,1,,0.5085,GOODS-N
188.96246338,62.22854996,0,0,1,,1.6031,GOODS-N
188.96261597,62.18030548,2,0,1,,1.622,GOODS-N
188.96263123,62.21722031,2,0,1,,0.4216,GOODS-N
188.96263123,62.23683929,0,0,1,,1.4777,GOODS-N
188.96295166,62.19646072,2,0,1,,2.6865,GOODS-N
188.96308899,62.21033096,2,0,1,,0.1296,GOODS-N
188.96310425,62.19927979,2,0,1,,2.4011,GOODS-N
188.96324158,62.22284317,0,0,1,,0.8456,GOODS-N
188.96328735,62.20391464,0,0,1,,0.6147,GOODS-N
188.96333313,62.19966125,2,0,1,,0.6196,GOODS-N
188.96354675,62.21166229,2,0,1,,1.4567,GOODS-N
188.96374512,62.20359421,2,0,1,,0.5882,GOODS-N
188.96382141,62.17774963,0,0,1,,0.9178,GOODS-N
188.96382141,62.18273544,2,0,1,,0.1193,GOODS-N
188.96385193,62.22214127,2,0,1,,0.7102,GOODS-N
188.96386719,62.23617554,0,0,1,,1.7638,GOODS-N
188.96394348,62.20103836,2,0,1,,1.0966,GOODS-N
188.96403503,62.2036705,2,0,1,,1.6832,GOODS-N
188.96405029,62.2141037,2,0,1,,0.3961,GOODS-N
188.96406555,62.2196312,2,0,0,,5.5668,GOODS-N
188.96414185,62.21015167,2,0,0,,0.0752,GOODS-N
188.96418762,62.20740891,2,0,1,,1.9876,GOODS-N
188.96421814,62.21949387,2,0,1,,1.3749,GOODS-N
188.9642334,62.20293045,2,0,1,,1.6441,GOODS-N
188.96427917,62.1744957,2,0,1,,0.5533,GOODS-N
188.96429443,62.22702789,2,0,1,,3.341,GOODS-N
188.96435547,62.1921196,2,0,1,,1.7415,GOODS-N
188.96444702,62.20119858,0,0,1,,1.0445,GOODS-N
188.9644928,62.17352295,2,0,1,,0.9481,GOODS-N
188.96458435,62.1944313,2,0,1,,0.0983,GOODS-N
188.96459961,62.18716431,2,0,1,,0.3513,GOODS-N
188.96463013,62.19944,2,0,0,,1.6312,GOODS-N
188.96469116,62.18597412,2,0,0,,2.0676,GOODS-N
188.96472168,62.2045784,2,0,1,,4.0007,GOODS-N
188.96485901,62.20578003,2,0,0,,1.6342,GOODS-N
188.96490479,62.21891785,0,0,1,,0.5386,GOODS-N
188.96492004,62.21163559,0,0,1,,1.672,GOODS-N
188.96492004,62.23392868,0,0,1,,0.7657,GOODS-N
188.9649353,62.19178391,0,0,1,,0.5365,GOODS-N
188.96495056,62.18849945,0,0,1,,0.496,GOODS-N
188.9650116,62.21443939,2,0,1,,1.7707,GOODS-N
188.96505737,62.22729492,0,0,1,,0.4595,GOODS-N
188.96507263,62.18720627,2,0,1,,1.3848,GOODS-N
188.96510315,62.20352173,2,0,1,,3.9539,GOODS-N
188.96513367,62.18312454,2,0,1,,2.1063,GOODS-N
188.96514893,62.20097351,2,0,1,,1.5324,GOODS-N
188.96530151,62.21285629,2,0,1,,0.5464,GOODS-N
188.96531677,62.21143723,0,0,1,,1.683,GOODS-N
188.96536255,62.23687744,0,0,1,,2.5725,GOODS-N
188.96540833,62.23336411,0,0,1,,3.3172,GOODS-N
188.9654541,62.17346191,2,0,1,,1.2734,GOODS-N
188.96546936,62.19112396,2,0,1,,1.2226,GOODS-N
188.96546936,62.20080566,2,0,1,,1.2336,GOODS-N
188.96548462,62.21586609,2,0,1,,1.4963,GOODS-N
188.96548462,62.22279739,0,0,1,,0.854,GOODS-N
188.96556091,62.18997192,0,0,1,,1.4615,GOODS-N
188.96574402,62.21110153,2,0,1,,2.9601,GOODS-N
188.96583557,62.21202087,2,0,1,,1.3617,GOODS-N
188.96588135,62.19445038,0,0,1,,3.0896,GOODS-N
188.96588135,62.21664047,2,0,0,,0.3535,GOODS-N
188.96594238,62.2146492,2,0,1,,1.5293,GOODS-N
188.96595764,62.20397186,2,0,1,,1.9575,GOODS-N
188.9659729,62.19262314,2,0,1,,0.9869,GOODS-N
188.96598816,62.21982574,0,0,1,,1.9076,GOODS-N
188.96601868,62.17182922,2,0,1,,1.7945,GOODS-N
188.96607971,62.20534134,2,0,1,,1.5861,GOODS-N
188.96611023,62.23118591,2,0,1,,1.5358,GOODS-N
188.96618652,62.19839478,2,0,1,,1.4017,GOODS-N
188.96620178,62.19112396,2,0,1,,1.3228,GOODS-N
188.9662323,62.22172546,0,0,1,,0.7828,GOODS-N
188.96627808,62.17537308,2,0,1,,1.6263,GOODS-N
188.96627808,62.20473862,0,0,1,,1.0018,GOODS-N
188.96630859,62.20698166,0,0,1,,1.6379,GOODS-N
188.96635437,62.20441818,0,0,1,,0.9087,GOODS-N
188.96647644,62.23627472,2,0,1,,5.1428,GOODS-N
188.9664917,62.19277191,2,0,1,,0.9056,GOODS-N
188.96652222,62.21678543,0,0,1,,0.3745,GOODS-N
188.96655273,62.22015762,0,0,1,,0.3359,GOODS-N
188.9666748,62.22505569,2,0,1,,0.9436,GOODS-N
188.96670532,62.19184494,0,0,0,,,GOODS-N
188.96670532,62.21920013,2,0,1,,4.4768,GOODS-N
188.9667511,62.17050171,0,0,0,,0.649,GOODS-N
188.96676636,62.2220726,2,0,0,,1.3305,GOODS-N
188.96681213,62.2338829,0,0,1,,1.0446,GOODS-N
188.96685791,62.20889282,2,0,1,,0.6336,GOODS-N
188.96687317,62.22565079,2,0,1,,2.411,GOODS-N
188.96688843,62.2064743,0,0,1,,1.4451,GOODS-N
188.96690369,62.18601227,2,0,1,,2.8594,GOODS-N
188.96691895,62.21641541,2,0,1,,0.2149,GOODS-N
188.96694946,62.17210007,0,0,0,,,GOODS-N
188.96702576,62.21986008,0,0,1,,1.8107,GOODS-N
188.96710205,62.19828033,0,0,1,,0.4194,GOODS-N
188.9671936,62.2311554,0,0,1,,0.4762,GOODS-N
188.96720886,62.17886734,2,0,1,,1.4348,GOODS-N
188.96723938,62.19120407,2,0,1,,0.3461,GOODS-N
188.96725464,62.18596268,2,0,1,,3.0405,GOODS-N
188.96730042,62.18835449,0,0,1,,1.0718,GOODS-N
188.96733093,62.18912125,2,0,1,,5.0697,GOODS-N
188.96733093,62.19914246,2,0,1,,1.8016,GOODS-N
188.96736145,62.17449951,2,0,1,,1.5909,GOODS-N
188.96736145,62.17895126,0,0,1,,1.354,GOODS-N
188.96737671,62.22019196,2,0,1,,1.2503,GOODS-N
188.96740723,62.21731567,0,0,1,,2.4017,GOODS-N
188.96742249,62.21120453,2,0,1,,1.7006,GOODS-N
188.967453,62.20714188,2,0,1,,3.1269,GOODS-N
188.96754456,62.22221756,2,0,1,,1.6985,GOODS-N
188.96762085,62.17605972,2,0,0,,1.2712,GOODS-N
188.96765137,62.18214035,0,0,1,,1.2799,GOODS-N
188.96766663,62.18067169,2,0,0,,1.4506,GOODS-N
188.96768188,62.18650055,2,0,1,,1.1027,GOODS-N
188.96777344,62.17278671,0,0,1,,0.646,GOODS-N
188.96780396,62.19889069,0,0,1,,1.9687,GOODS-N
188.96786499,62.18166733,2,0,1,,1.7549,GOODS-N
188.96791077,62.17840195,2,0,1,,1.2275,GOODS-N
188.9679718,62.18397522,2,0,1,,0.5975,GOODS-N
188.96798706,62.19495773,1,0,0,,1.2273,GOODS-N
188.96798706,62.22674179,0,0,1,,2.4332,GOODS-N
188.9680481,62.19337463,0,0,1,,2.304,GOODS-N
188.96818542,62.21663666,0,0,1,,1.3137,GOODS-N
188.96820068,62.19440079,2,0,0,,2.0028,GOODS-N
188.9682312,62.18281174,0,0,1,,0.9666,GOODS-N
188.96824646,62.20011902,2,0,0,,1.493,GOODS-N
188.9683075,62.18072128,2,0,0,,1.5787,GOODS-N
188.9683075,62.20241547,2,0,0,,1.1873,GOODS-N
188.9683075,62.21701813,0,0,1,,1.6612,GOODS-N
188.9683075,62.21766281,0,0,1,,1.345,GOODS-N
188.96832275,62.21138382,2,0,1,,1.9118,GOODS-N
188.96836853,62.17047882,0,0,0,,1.1919,GOODS-N
188.96836853,62.20104599,0,0,1,,0.4584,GOODS-N
188.96841431,62.18117142,2,0,1,,1.4369,GOODS-N
188.96850586,62.20405197,2,0,1,,3.2761,GOODS-N
188.96862793,62.21019745,2,0,1,,1.6822,GOODS-N
188.96867371,62.18409348,2,0,1,,1.143,GOODS-N
188.96871948,62.17497635,2,0,1,,1.7266,GOODS-N
188.96875,62.20457077,2,0,1,,0.9017,GOODS-N
188.96884155,62.23711014,0,0,1,,0.8573,GOODS-N
188.96896362,62.20799637,2,0,1,,1.3627,GOODS-N
188.96897888,62.22282028,0,0,1,,0.4734,GOODS-N
188.96908569,62.22707748,2,0,1,,0.8764,GOODS-N
188.96917725,62.2360878,0,0,1,,1.0594,GOODS-N
188.96923828,62.21564102,2,0,1,,1.4635,GOODS-N
188.96928406,62.19034576,2,0,1,,1.3988,GOODS-N
188.96928406,62.23127365,0,0,1,,4.0901,GOODS-N
188.96931458,62.23345566,1,0,0,,0.5856,GOODS-N
188.96932983,62.21608353,2,0,1,,1.095,GOODS-N
188.96936035,62.18192291,2,0,1,,1.7048,GOODS-N
188.96942139,62.1887207,2,0,0,,2.3595,GOODS-N
188.96951294,62.21574783,0,0,1,,0.6488,GOODS-N
188.96957397,62.1962738,2,0,1,,2.9451,GOODS-N
188.96958923,62.18339157,2,0,1,,1.0069,GOODS-N
188.96966553,62.20488358,2,0,1,,0.9794,GOODS-N
188.96968079,62.18995285,0,0,1,,0.8501,GOODS-N
188.96974182,62.21878433,2,0,1,,1.4555,GOODS-N
188.96986389,62.20515823,2,0,1,,0.7715,GOODS-N
188.96989441,62.22301483,0,0,1,,2.0209,GOODS-N
188.96990967,62.17512131,2,0,1,,1.6025,GOODS-N
188.96992493,62.20131302,2,0,1,,0.9575,GOODS-N
188.96995544,62.17964172,2,0,1,,2.4167,GOODS-N
188.96995544,62.18302917,2,0,1,,1.3091,GOODS-N
188.97026062,62.18067551,0,0,1,,3.131,GOODS-N
188.97026062,62.20811081,2,0,1,,2.7641,GOODS-N
188.97035217,62.22465897,0,0,1,,0.4077,GOODS-N
188.97041321,62.22210693,2,0,1,,2.0547,GOODS-N
188.97044373,62.1971283,2,0,0,,1.4795,GOODS-N
188.97045898,62.22663879,0,0,1,,1.3223,GOODS-N
188.9704895,62.2280159,0,0,1,,0.973,GOODS-N
188.97050476,62.18478775,2,0,1,,1.1909,GOODS-N
188.97065735,62.22687531,0,0,1,,2.1865,GOODS-N
188.97067261,62.20949173,2,0,0,,2.6077,GOODS-N
188.97070312,62.17515945,2,0,1,,0.5411,GOODS-N
188.9707489,62.18525696,0,0,1,,1.419,GOODS-N
188.97076416,62.20131683,0,0,1,,0.1728,GOODS-N
188.97076416,62.23302841,0,0,1,,1.0105,GOODS-N
188.97085571,62.22108841,2,0,1,,1.4684,GOODS-N
188.97087097,62.17910004,0,0,1,,1.3549,GOODS-N
188.97087097,62.22857285,0,0,1,,0.721,GOODS-N
188.97091675,62.17512512,2,0,1,,0.6282,GOODS-N
188.97099304,62.18629837,0,0,1,,0.6217,GOODS-N
188.97106934,62.20743561,0,0,1,,2.4424,GOODS-N
188.97106934,62.23452377,2,0,1,,1.7316,GOODS-N
188.97122192,62.21120453,0,0,1,,1.0767,GOODS-N
188.97132874,62.17700195,0,0,1,,1.5163,GOODS-N
188.97138977,62.23748779,2,0,1,,0.6953,GOODS-N
188.97140503,62.17520142,0,0,1,,1.1537,GOODS-N
188.97167969,62.22260666,0,0,1,,1.4913,GOODS-N
188.97172546,62.20097351,2,0,1,,0.2423,GOODS-N
188.97177124,62.17835617,0,0,1,,1.4153,GOODS-N
188.97177124,62.19166183,0,0,1,,0.4191,GOODS-N
188.9717865,62.2121315,2,0,1,,0.6734,GOODS-N
188.97181702,62.17917252,0,0,1,,1.4661,GOODS-N
188.97195435,62.1924324,2,0,1,,1.1051,GOODS-N
188.97195435,62.22709656,0,0,1,,2.9841,GOODS-N
188.97198486,62.19528961,0,0,1,,1.4393,GOODS-N
188.9720459,62.17754745,0,0,1,,0.321,GOODS-N
188.97206116,62.20042038,2,0,1,,1.4521,GOODS-N
188.97210693,62.16822815,0,0,0,,0.9695,GOODS-N
188.97216797,62.21687317,2,0,1,,0.8055,GOODS-N
188.97227478,62.19517899,2,0,1,,1.0682,GOODS-N
188.97229004,62.19151306,2,0,1,,0.2748,GOODS-N
188.97233582,62.19127274,2,0,1,,0.729,GOODS-N
188.97236633,62.19838333,2,0,1,,2.495,GOODS-N
188.97244263,62.17312622,2,0,1,,4.8968,GOODS-N
188.97245789,62.18586349,2,0,1,,0.8665,GOODS-N
188.97251892,62.17691422,0,0,1,,0.5895,GOODS-N
188.9725647,62.22098541,2,0,1,,0.8391,GOODS-N
188.97259521,62.22753906,0,0,1,,1.4366,GOODS-N
188.97261047,62.18333817,2,0,0,,2.2723,GOODS-N
188.97267151,62.18599319,2,0,1,,2.2814,GOODS-N
188.97267151,62.18836212,2,0,1,,2.8838,GOODS-N
188.97271729,62.23381424,2,0,1,,0.8922,GOODS-N
188.97277832,62.16786575,0,0,0,,1.2016,GOODS-N
188.97279358,62.1853981,2,0,1,,1.7334,GOODS-N
188.97279358,62.20207977,0,0,1,,0.4315,GOODS-N
188.97291565,62.22629166,2,0,1,,0.2374,GOODS-N
188.97296143,62.16931915,2,0,0,,0.8541,GOODS-N
188.9730072,62.20893478,0,0,1,,0.9124,GOODS-N
188.9730835,62.19683075,2,0,1,,0.2159,GOODS-N
188.97323608,62.22469711,2,0,1,,1.4196,GOODS-N
188.9732666,62.22790527,0,0,1,,1.3708,GOODS-N
188.97328186,62.23718262,2,0,1,,1.8483,GOODS-N
188.97331238,62.17180634,2,0,1,,1.6758,GOODS-N
188.97332764,62.23515701,1,0,0,,0.3396,GOODS-N
188.9733429,62.1775589,2,0,1,,1.3035,GOODS-N
188.97335815,62.19519806,2,0,1,,1.8186,GOODS-N
188.97340393,62.1799736,0,0,1,,1.3905,GOODS-N
188.97343445,62.16931152,1,0,0,,0.228,GOODS-N
188.97343445,62.18872452,0,0,1,,0.3307,GOODS-N
188.97351074,62.16945267,0,0,0,,0.0386,GOODS-N
188.97369385,62.19962311,2,0,1,,1.6839,GOODS-N
188.97370911,62.20785141,0,0,1,,0.9291,GOODS-N
188.97372437,62.18577576,2,0,0,,0.3554,GOODS-N
188.97373962,62.23278046,0,0,1,,2.4926,GOODS-N
188.97377014,62.20146179,1,0,0,,0.661,GOODS-N
188.97384644,62.2334938,2,0,1,,1.6443,GOODS-N
188.97399902,62.1950531,0,0,1,,0.8733,GOODS-N
188.97402954,62.21271133,0,0,1,,0.8558,GOODS-N
188.97406006,62.19430161,2,0,1,,2.0809,GOODS-N
188.97407532,62.23176575,0,0,1,,1.5876,GOODS-N
188.97441101,62.2270546,0,0,1,,1.1839,GOODS-N
188.9744873,62.17141342,2,0,1,,0.8172,GOODS-N
188.97453308,62.21639252,2,0,1,,1.5395,GOODS-N
188.97465515,62.22645187,0,0,1,,0.4811,GOODS-N
188.97477722,62.21525574,0,0,1,,1.4276,GOODS-N
188.97485352,62.2338295,0,0,1,,1.1808,GOODS-N
188.97494507,62.17164612,2,0,1,,0.7476,GOODS-N
188.97502136,62.21223831,0,0,1,,0.7824,GOODS-N
188.97511292,62.22486115,2,0,1,,1.6496,GOODS-N
188.97520447,62.17870331,0,0,1,,0.657,GOODS-N
188.97537231,62.17578506,0,0,1,,3.2911,GOODS-N
188.97544861,62.19499588,0,0,1,0.5067,0.5397,GOODS-N
188.97554016,62.19812775,1,0,0,,0.0656,GOODS-N
188.97558594,62.20471573,0,0,1,,0.6571,GOODS-N
188.97563171,62.18413925,2,0,1,,1.0251,GOODS-N
188.97564697,62.19918442,0,0,1,,1.6787,GOODS-N
188.97567749,62.18143082,0,0,1,,1.3069,GOODS-N
188.9757843,62.17734528,2,0,0,,3.2311,GOODS-N
188.9757843,62.20724487,2,0,1,,1.9881,GOODS-N
188.97579956,62.21170044,2,0,1,,0.4379,GOODS-N
188.97590637,62.22505951,2,0,1,,1.3382,GOODS-N
188.97593689,62.22050476,0,0,1,,0.6556,GOODS-N
188.97602844,62.22624207,2,0,1,,1.1286,GOODS-N
188.97607422,62.17189789,2,0,1,,5.4266,GOODS-N
188.97607422,62.22874069,0,0,1,,2.9682,GOODS-N
188.97612,62.20994568,2,0,1,,0.8942,GOODS-N
188.97616577,62.19858932,2,0,1,,1.7466,GOODS-N
188.97621155,62.19763565,2,0,0,,0.5017,GOODS-N
188.97631836,62.21713638,2,0,0,,1.6448,GOODS-N
188.97650146,62.18999863,0,0,1,,0.255,GOODS-N
188.97663879,62.23631287,2,0,1,,0.5234,GOODS-N
188.97669983,62.19244385,2,0,1,,0.5959,GOODS-N
188.97669983,62.19624329,2,0,1,,0.4251,GOODS-N
188.97671509,62.19029617,0,0,1,,0.7584,GOODS-N
188.97676086,62.21989441,2,0,1,,0.5291,GOODS-N
188.97679138,62.17605972,2,0,1,,3.8511,GOODS-N
188.97683716,62.22476578,2,0,1,,1.1384,GOODS-N
188.97689819,62.21106339,2,0,0,,0.1507,GOODS-N
188.97695923,62.23683929,0,0,1,,1.3713,GOODS-N
188.977005,62.19612503,2,0,1,,1.6117,GOODS-N
188.97703552,62.22900772,0,0,1,,2.548,GOODS-N
188.97703552,62.2366333,0,0,1,,0.9156,GOODS-N
188.97705078,62.18486023,0,0,1,,1.3662,GOODS-N
188.97712708,62.2122612,2,0,1,,0.798,GOODS-N
188.97718811,62.19089127,2,0,1,,0.3407,GOODS-N
188.97720337,62.21731567,2,0,1,,2.9092,GOODS-N
188.97723389,62.22980118,0,0,1,,1.7666,GOODS-N
188.97724915,62.22288132,2,0,1,,4.0988,GOODS-N
188.97727966,62.20405197,2,0,1,,3.1908,GOODS-N
188.97756958,62.21230698,0,0,1,,0.7073,GOODS-N
188.97764587,62.19425964,0,0,1,,0.2768,GOODS-N
188.97764587,62.19397354,0,0,1,0.3919,0.4062,GOODS-N
188.97767639,62.18421936,0,0,1,,0.7062,GOODS-N
188.97770691,62.23394775,2,0,1,,1.8777,GOODS-N
188.97775269,62.17411423,0,0,1,,0.9049,GOODS-N
188.97779846,62.19977951,0,0,1,,0.6903,GOODS-N
188.97790527,62.16756439,2,0,0,,2.425,GOODS-N
188.97795105,62.22473145,2,0,1,,1.5824,GOODS-N
188.97799683,62.20794296,0,0,1,,0.598,GOODS-N
188.97802734,62.19075012,2,0,1,,1.7117,GOODS-N
188.97805786,62.21897888,2,0,1,,1.0371,GOODS-N
188.97808838,62.21851349,0,0,1,,2.2316,GOODS-N
188.97814941,62.20165253,0,0,1,,0.9699,GOODS-N
188.97814941,62.23219299,1,0,0,,0.3385,GOODS-N
188.97824097,62.20396423,2,0,1,,1.5535,GOODS-N
188.97825623,62.18718338,2,0,0,,1.7939,GOODS-N
188.97828674,62.22847748,0,0,1,,2.3478,GOODS-N
188.97836304,62.2170639,2,0,0,,0.1475,GOODS-N
188.9783783,62.18353653,2,0,1,,0.773,GOODS-N
188.97842407,62.1981163,0,0,1,,2.8327,GOODS-N
188.97843933,62.18938065,0,0,1,,1.4968,GOODS-N
188.97857666,62.23689651,0,0,1,,0.8408,GOODS-N
188.97865295,62.22441483,0,0,1,,1.4402,GOODS-N
188.97868347,62.23500061,2,0,1,,3.3627,GOODS-N
188.97872925,62.21908569,0,0,1,,0.2533,GOODS-N
188.97885132,62.19033432,0,0,1,,2.9586,GOODS-N
188.97891235,62.21619415,2,0,1,,1.1323,GOODS-N
188.97892761,62.19703674,2,0,0,,2.4675,GOODS-N
188.97897339,62.21414185,1,0,0,,0.0209,GOODS-N
188.97898865,62.20987701,0,0,1,,1.0646,GOODS-N
188.97900391,62.1884346,0,0,1,,1.1286,GOODS-N
188.9790802,62.17601013,2,0,0,,1.7969,GOODS-N
188.97917175,62.22411728,2,0,1,,1.4028,GOODS-N
188.97927856,62.18478012,2,0,1,,0.5315,GOODS-N
188.97927856,62.20131302,2,0,1,,5.3984,GOODS-N
188.97937012,62.22992325,0,0,1,,1.9098,GOODS-N
188.97941589,62.17969131,0,0,0,,,GOODS-N
188.97943115,62.2306366,0,0,1,,1.8299,GOODS-N
188.97944641,62.17412186,2,0,1,,0.7795,GOODS-N
188.97944641,62.23531342,2,0,1,,1.3639,GOODS-N
188.97946167,62.21379852,1,0,0,,0.3713,GOODS-N
188.97949219,62.17185211,2,0,1,,3.2433,GOODS-N
188.97953796,62.21865845,0,0,1,,2.1576,GOODS-N
188.97956848,62.20140839,2,0,1,,4.753,GOODS-N
188.97958374,62.19800949,2,0,1,,0.6032,GOODS-N
188.97964478,62.18294907,0,0,1,,1.3753,GOODS-N
188.97967529,62.20904541,2,0,1,,1.6533,GOODS-N
188.97972107,62.18683243,0,0,1,,2.3494,GOODS-N
188.9797821,62.23800278,2,0,1,,2.1308,GOODS-N
188.97984314,62.19132233,2,0,1,,0.7971,GOODS-N
188.9798584,62.2369957,2,0,1,,1.8681,GOODS-N
188.97991943,62.21185684,0,0,1,,0.9845,GOODS-N
188.97993469,62.22541046,2,0,1,,1.9283,GOODS-N
188.97996521,62.23043823,0,0,1,,2.2299,GOODS-N
188.97998047,62.17166519,2,0,1,,2.1709,GOODS-N
188.97998047,62.19039536,2,0,1,,3.8418,GOODS-N
188.97999573,62.23351288,0,0,1,,1.1844,GOODS-N
188.98002625,62.23521423,2,0,1,,0.4585,GOODS-N
188.9801178,62.22455215,0,0,1,,1.4166,GOODS-N
188.98014832,62.17701721,0,0,1,,0.921,GOODS-N
188.98016357,62.16609192,2,0,1,,0.8669,GOODS-N
188.98016357,62.17613602,2,0,0,,1.1972,GOODS-N
188.98019409,62.22723007,2,0,1,,1.7012,GOODS-N
188.98022461,62.21572876,0,0,1,,0.6842,GOODS-N
188.98027039,62.20340729,0,0,1,,0.388,GOODS-N
188.9803772,62.23373032,0,0,1,,2.1255,GOODS-N
188.98040771,62.19423294,2,0,0,,1.8969,GOODS-N
188.98045349,62.22473145,2,0,1,,1.5728,GOODS-N
188.98048401,62.22839355,2,0,1,,0.3198,GOODS-N
188.98052979,62.23760986,0,0,1,,1.308,GOODS-N
188.98062134,62.23460388,2,0,1,,1.9922,GOODS-N
188.98074341,62.18086243,0,0,1,,0.4782,GOODS-N
188.98075867,62.18849564,0,0,1,0.7969,0.8144,GOODS-N
188.98083496,62.21192551,2,0,1,,3.4144,GOODS-N
188.98094177,62.23112488,2,0,1,,3.1595,GOODS-N
188.98095703,62.18244171,0,0,1,,0.6042,GOODS-N
188.98100281,62.18453217,2,0,1,,0.6013,GOODS-N
188.98106384,62.19914246,2,0,1,,0.6258,GOODS-N
188.9810791,62.22765732,2,0,1,,1.753,GOODS-N
188.98123169,62.17370605,0,0,1,,2.0308,GOODS-N
188.98123169,62.22587204,2,0,1,,1.3297,GOODS-N
188.98132324,62.18923187,0,0,1,,0.7336,GOODS-N
188.98144531,62.22756195,2,0,1,,3.1163,GOODS-N
188.98150635,62.16812134,0,0,1,,1.531,GOODS-N
188.98162842,62.16831589,2,0,1,,1.6684,GOODS-N
188.98165894,62.16702271,2,0,0,,1.6498,GOODS-N
188.98187256,62.18321228,0,0,1,,1.2074,GOODS-N
188.98188782,62.17193222,2,0,1,,3.9462,GOODS-N
188.98188782,62.22452164,2,0,1,,0.5107,GOODS-N
188.98193359,62.17859268,0,0,1,,0.934,GOODS-N
188.98193359,62.18773651,2,0,1,,0.7889,GOODS-N
188.98194885,62.17811966,0,0,1,,0.4635,GOODS-N
188.98194885,62.20961761,2,0,1,,1.403,GOODS-N
188.98196411,62.21734238,0,0,1,,0.2331,GOODS-N
188.98199463,62.22644424,2,0,1,,2.5189,GOODS-N
188.98202515,62.21574402,2,0,1,,1.5649,GOODS-N
188.98216248,62.21996689,0,0,1,,0.6916,GOODS-N
188.98217773,62.17066574,0,0,1,,0.6079,GOODS-N
188.98219299,62.17121506,2,0,1,,0.6421,GOODS-N
188.98225403,62.17734528,2,0,1,,2.2228,GOODS-N
188.98225403,62.20647049,2,0,1,,1.1048,GOODS-N
188.98228455,62.19258881,2,0,1,,0.2614,GOODS-N
188.98231506,62.18432617,2,0,1,,0.8762,GOODS-N
188.98231506,62.21099472,2,0,1,,0.2025,GOODS-N
188.98234558,62.18149567,2,0,1,,0.7299,GOODS-N
188.9823761,62.18169785,0,0,1,,0.5278,GOODS-N
188.98239136,62.22782516,2,0,1,,1.9803,GOODS-N
188.98245239,62.17470551,2,0,1,,3.89,GOODS-N
188.98245239,62.18629456,2,0,1,,0.4369,GOODS-N
188.98248291,62.19939423,2,0,1,,1.011,GOODS-N
188.98249817,62.17208099,2,0,1,,1.5076,GOODS-N
188.98265076,62.20890427,2,0,1,,3.7936,GOODS-N
188.98268127,62.20676041,2,0,1,,1.7502,GOODS-N
188.98272705,62.16327667,2,0,1,,4.1517,GOODS-N
188.98277283,62.22303009,2,0,1,,1.7561,GOODS-N
188.98278809,62.22574615,0,0,1,,1.1882,GOODS-N
188.9828949,62.23188782,2,0,1,,0.9511,GOODS-N
188.98295593,62.21649551,0,0,1,,0.4288,GOODS-N
188.98300171,62.22854614,2,0,1,,2.106,GOODS-N
188.98306274,62.18595123,2,0,0,,1.0918,GOODS-N
188.98309326,62.21623993,2,0,1,,1.2077,GOODS-N
188.98313904,62.18581772,2,0,1,,0.6833,GOODS-N
188.98323059,62.21677017,2,0,1,,1.0038,GOODS-N
188.98338318,62.22252274,2,0,1,,1.2782,GOODS-N
188.98345947,62.16524887,2,0,0,,1.3269,GOODS-N
188.98345947,62.17606354,0,0,1,,1.286,GOODS-N
188.98353577,62.22639847,2,0,1,,1.7161,GOODS-N
188.98362732,62.20605469,0,0,1,,0.9863,GOODS-N
188.98368835,62.22301865,0,0,1,,0.9783,GOODS-N
